"","-1/4-wave","+1/4-wave","cylinder","dihedral","dipole","left helix","narrow dihedral","random volume","right helix","trihedral","class"
"2838","0.759098572475315","0.74266372871571","0.80873322107123","0.80262413113719","0.569821111595434","0.630589181752294","0.888728556392351","0.535278922804366","0.891306641532566","0.697381883614772","rich"
"3572","0.470641963090547","0.722382611847705","0.599457864827784","0.623135828626897","0.592011485635388","0.569480149796121","0.627573492017525","0.459712600598557","0.996459123813779","0.587672890649035","rich"
"287","0.670532631576684","0.638501513943022","0.462065625852248","0.938356370288962","0.515588437141603","0.949248858432046","0.951179975879529","0.34708251451789","0.908644316972092","0.229238625339738","poor"
"2708","0.632753685342291","0.595629406488599","0.333665213337543","0.896285239309208","0.575680016993019","0.903842275220899","0.862509630718594","0.283788288410791","0.932018064453588","0.138190452058303","rich"
"2200","0.461996083228019","0.738594046887351","0.329162417175239","0.734369349028265","0.802501010045006","0.874608810062672","0.590401628125804","0.394036819043929","0.795676602078274","0.46779452570706","rich"
"539","0.599349723549077","0.930597313578127","0.630871885886001","0.958696805911767","0.741314483270279","0.91700638666964","0.940273455704539","0.586419913889946","0.944825673159398","0.563992251226098","poor"
"1936","0.653345772463246","0.666798528270321","0.29685735554605","0.844354840085164","0.856053240077486","0.831832252561994","0.691198235958739","0.446946633317494","0.963326783218343","0.434720914767076","poor"
"1203","0.63217869325801","0.660109171673942","0.416672341732382","0.932114098816201","0.552923746599148","0.948893914152601","0.923678733672672","0.37920157752219","0.968015950764479","0.204959967943906","poor"
"579","0.781127130050321","0.485008378734935","0.340172052456056","0.925060401314119","0.644133870268696","0.983786682894482","0.871806567046189","0.36844594698104","0.911392701176207","0.215619888980521","poor"
"3844","0.764839861694899","0.738831146347492","0.59807153402216","0.932044485068492","0.742197448996182","0.879950312962694","0.902343354538263","0.564450594824476","0.965605163645866","0.546737825149952","rich"
"2051","0.79672465664726","0.492937420183676","0.352334728383424","0.87061579872945","0.758274317248119","0.980275409105915","0.771947649811563","0.409057949872985","0.821937039712789","0.380121110645103","rich"
"2768","0.814265593954147","0.68250097001469","0.401156708599083","0.883516366359073","1.03650421952216","0.96267722563504","0.676675965599619","0.604922991803923","0.873211142922714","0.602986027355209","rich"
"628","0.611958948058904","0.630736086757824","0.262555006427296","0.912050567781373","0.643975049109335","0.93933770041574","0.845666369200868","0.324753345640109","0.951039793765324","0.118143755289716","poor"
"3282","0.553565273452387","0.578316080058547","0.373891387364931","0.748237920346299","0.574830190504459","0.810606876566552","0.709475423707994","0.110024680981331","0.758715732610801","0.321807730085582","rich"
"284","0.701329802222213","0.579684844390051","0.256536924892564","0.94856094834466","0.673944329950569","0.95817909653384","0.873954955907019","0.334599236418968","0.946583700450812","0.111453962910502","poor"
"3613","1.02621113316335","0.754889369438833","0.782158603811929","0.875368220348553","1.09570988223693","0.72842558475165","0.752364217723832","0.748856465874805","0.840525863381852","0.910648340284469","rich"
"898","0.661395252341252","0.664828340863883","0.385084697432177","0.981680214670015","0.582338999259098","1.01628626880872","0.961219104557728","0.392563518587343","0.96038836353534","0.124691380526008","poor"
"401","0.617555174182551","0.503852802202359","0.299023940255565","0.768722609977213","0.609093855807153","0.856520625639856","0.705833279958429","0.218378913946804","0.833957584660204","0.267957548590976","poor"
"3783","0.798855775719199","0.673589064385866","0.476515500112703","0.801903115702102","1.01709210689395","0.667510899666884","0.604887571468067","0.537689227598488","0.912205913912879","0.670257639865777","rich"
"1575","0.653817514524303","0.800456262329321","0.678046500037878","0.968455763617702","0.432485382174998","0.899741161723615","1.06177390288145","0.428598648352052","0.868026259888224","0.434307240490664","poor"
"3314","0.751521299072739","0.481727895350667","0.56933647864003","0.774090971759918","0.498777096263083","0.914498091766545","0.808747747860183","0.378670249570957","0.755531443125836","0.450274157702313","rich"
"2820","0.620672652745325","0.65629834031304","0.400956571349685","0.771584967541377","0.782248733846","0.858208008613835","0.659463092853613","0.461669359768076","0.895093479738312","0.484508959619326","rich"
"1906","0.512069518440173","0.739464013377037","0.411531278230839","0.898864065597615","0.55648834668726","0.953748514611792","0.88597328070868","0.359620575906905","0.917152400445929","0.233833635122346","poor"
"424","0.541967358280707","0.89823125999666","0.646290117118524","0.966851151284823","0.517114207920858","0.939265833865565","1.02789413557804","0.501576468155352","0.936067671174902","0.44436757931144","poor"
"3188","0.63469096459752","0.65192307866159","0.357588674589598","0.932468565444906","0.610951659566952","0.835849908007908","0.894125040621431","0.274124154944634","0.963618796807066","0.187609174047907","rich"
"655","1.02215460674597","0.361629886811193","0.551573804813821","0.952707359323813","0.71131414695704","1.00815951139177","0.923556805733644","0.545561928783345","0.904984441929256","0.475357529044481","poor"
"1878","0.699436725326281","0.611123056929473","0.225865905923335","0.949552367792078","0.746147945937059","0.972454458799564","0.844587418901286","0.391173633751653","0.961885059880408","0.203831073525143","poor"
"6","0.748832322701619","0.611369337049888","0.669261473817629","0.876336620577644","0.376194911795703","0.951527781364016","0.97502669584855","0.472112299222802","0.871167632720972","0.44588220636969","poor"
"1515","0.741723987925651","0.506170462058415","0.295229411492733","0.906787767613776","0.663282440474449","0.944095754669597","0.837882385606931","0.349873301009585","0.93423867193644","0.204221893279241","poor"
"802","0.682468366310104","0.569245949586946","0.663036618389046","0.763300743336518","0.310918770899569","0.899374699252579","0.870126255842573","0.360038161491965","0.718261012406092","0.468495022346743","poor"
"896","0.599259344529902","0.760774900249858","0.655291149264166","0.875071348306547","0.417586088715976","0.873542925217701","0.960001749934045","0.462219952146752","0.927960201399504","0.44967420504946","poor"
"674","0.696651830543686","0.598498189225281","0.272372687325785","0.952530979197458","0.680576986384545","0.942834635323121","0.878065406713588","0.331388033405544","0.944132578800203","0.145860490247704","poor"
"2161","0.671033075155598","0.601211082666597","0.279030042504765","0.920098927889267","0.677961476277043","0.924509931632402","0.844703952648215","0.33628967498609","0.944493404346207","0.191463510730917","rich"
"1357","0.70913379476007","0.627767870011592","0.489001404894039","0.941331553475517","0.537012089798369","0.825265454858396","0.954142960187661","0.348372382061379","0.988164611284883","0.285544109493633","poor"
"1638","0.716952365965825","0.579280276882399","0.235111943773081","0.950264756379166","0.717407839976241","0.977779696857799","0.857272765855174","0.373314170180381","0.953068276052175","0.166824902999385","poor"
"2060","0.745684336441061","0.479903149271583","0.689546982212227","0.666094073082635","0.422869085828502","0.718457962597826","0.755013266836024","0.410244949000424","0.808814056040063","0.576508285843832","rich"
"660","1.2456273384216","0.402561130655809","0.781452429787444","0.926422529673004","0.906789228246054","0.996983238300978","0.886821252461083","0.797815264165811","0.916884118953641","0.795991653722711","poor"
"2448","0.635502706714266","0.766010056043228","0.778183210926671","0.50333063532178","0.809149064883156","0.705090015207759","0.463971406786064","0.647166819584337","0.7050823620441","0.873298531785067","rich"
"2073","0.581519896821867","0.630567228359914","0.27441587533498","0.88148246618884","0.623451720973688","0.924479742351757","0.821161256444007","0.277996634453788","0.902290394898908","0.144915506972753","rich"
"1025","1.10006451817968","0.66702372384685","1.02305880990902","0.947529277281173","0.560726849564712","0.960264230191888","1.11448987764054","0.83548430338638","0.973065285825991","0.832124897860374","poor"
"2623","1.02703538963776","0.43662662394698","0.589912211782635","0.93512867184077","0.788371758689946","0.96154192081254","0.885979264461451","0.566266462638752","0.856874103389767","0.56635372825499","rich"
"3588","0.435813325749253","0.722467024478578","0.534525791713037","0.649325740295136","0.603638156140123","0.81007266362371","0.631073262840472","0.403053991074038","0.783402720405379","0.529531263344085","rich"
"811","0.711204215198339","0.568352521782489","0.273987687452145","0.938819094360315","0.675175743686321","0.956834923317686","0.865349101748185","0.354641463817737","0.953928928323602","0.157518919994488","poor"
"100","0.518775803037885","0.72609384374731","0.362787908620667","0.908159701347401","0.581438170812102","0.974471124618578","0.878590101251773","0.34158487976242","0.906327216166112","0.182290182217105","poor"
"900","0.606856487280901","0.810385634615839","0.642503444681355","0.968906574179307","0.41766395201427","0.96614982831705","1.05570005544056","0.510543597710477","0.998327470413331","0.383837494278114","poor"
"2809","0.549217245294549","0.866008605691268","0.449160462546152","0.910812072149346","0.830142957447039","0.893771324080712","0.807868507003117","0.425047782550965","0.793918697931007","0.488589008176196","rich"
"1534","1.06615206110473","0.726009613288201","1.06328980167048","0.970384220984092","0.478663918419943","0.995165152245378","1.17778056221133","0.820435570111571","0.910450868296438","0.827941270195285","poor"
"3371","0.592365441289187","0.542126668241887","0.423078008080063","0.6667039653028","0.641433253939309","0.777649569082717","0.604459665501782","0.299829024851333","0.787247579335019","0.454012159004728","rich"
"3680","0.615453801757133","0.585172322739382","0.464064061381303","0.630125523931791","0.756005845012946","0.771717658220953","0.520047272326456","0.379327142859223","0.720364679199912","0.569721144577922","rich"
"1247","0.657103952075478","0.659493161562377","0.475897620269269","0.944313486843832","0.500455053237567","1.00150325330487","0.964968783887651","0.388607574715988","0.911317997424208","0.230227602813017","poor"
"1954","0.852802489467693","0.58301478740997","0.334305017097361","0.906508737169119","0.974888249963021","1.02072231551452","0.717922341555573","0.538689258448035","0.824486941548519","0.513466226438144","rich"
"711","0.898525199661308","0.623588271992598","0.428456200544879","0.94047488926269","0.997108739111294","0.931875636668832","0.766630149423352","0.592568258992891","0.929531844744498","0.572015143204066","poor"
"3135","0.6883360772798","0.625982059409911","0.529665934706535","0.893821559200765","0.501565525626803","0.810164593997023","0.923805454989214","0.314860193149548","0.907271418367091","0.342778063773336","rich"
"3465","0.615944471053627","0.67535910340261","0.380930248781665","0.866826386315003","0.697880836710108","0.772938119790157","0.796561980649199","0.245263357823517","0.855403183744631","0.355849284509658","rich"
"1989","0.776160087537229","0.406176612666317","0.579276459038474","0.620741577209036","0.648729704182032","0.641100855578712","0.595531302623869","0.405410683017309","0.83131658444924","0.600960883252882","rich"
"2392","0.60076586256774","0.734783387850026","0.5729307351765","0.789603391465776","0.656189025275473","0.734837757686954","0.773938438980141","0.438424231620963","0.902388721823894","0.535190719393433","rich"
"3159","0.737585068681866","0.494277511540167","0.372807019684863","0.886581470759203","0.588048680460352","0.871626462738215","0.855081673552933","0.292596558832174","0.922572919315777","0.227464939952977","rich"
"487","0.734238088358962","0.552554821607762","0.278191640557077","0.951082866783141","0.6730784426375","0.991071872941514","0.879993883123146","0.349812455059306","0.920371222180519","0.142461859027947","poor"
"1179","0.640773873320157","0.667162897529098","0.371494162534286","0.962392927968953","0.591391722265306","0.953919565583337","0.935157372743855","0.326937572720771","0.929173050237686","0.142403760897402","poor"
"3692","0.380405849943861","0.886290053191067","0.426107118155209","0.872002768048774","0.713186624424158","0.791038830791845","0.805855084761025","0.375760002527709","0.934112960795701","0.404670215471433","rich"
"1246","0.584881572587351","0.650083052779461","0.237161134006927","0.906726658658966","0.658228936912245","0.955719078340743","0.831487585886779","0.327733662893767","0.938754927884693","0.116761527220709","poor"
"1236","0.633842691437009","0.67072049309397","0.305681279116041","0.972768940275666","0.635583239461894","0.97216277617578","0.920481143287871","0.347666199859321","0.962969207353971","0.0591843860798445","poor"
"3667","0.649844654861114","0.720829568707696","0.338767458358292","0.978145650373489","0.729213257701218","0.895975919598734","0.898477595794263","0.264461224822342","0.837484710694744","0.267543344365925","rich"
"3553","0.860180712813235","0.774083604141282","0.894702960387498","0.91553449943642","0.524072879798974","0.715143212951183","1.04840232018516","0.616530851552793","0.943215496438733","0.714878774768254","rich"
"1560","0.684732987392095","0.615595228256449","0.308612008756892","0.961545316635532","0.643703488366339","0.95243133243751","0.906103693672962","0.348814277168672","0.967542541594982","0.118760689600506","poor"
"2799","0.657076119015704","0.690571300039069","0.501472051090897","0.945477974437596","0.532230133242406","0.90828270555381","0.962908294720162","0.393732667271548","0.959859700685912","0.294939000206191","rich"
"2386","0.53565050010599","0.498767421611894","0.414463464482442","0.624340344856411","0.522112878188572","0.79556133509915","0.60153793607106","0.239385413557894","0.788747329856811","0.389651573864622","rich"
"2763","0.634472870418332","0.742862036329848","0.473400151401901","0.927603123974204","0.670849799810694","0.750008316640691","0.892109849504598","0.248236545552366","0.847283959446122","0.384956762599039","rich"
"1559","0.672333075189659","0.625634395020198","0.395244697909027","0.942764476264554","0.575341260060459","0.937424769953753","0.923787194472345","0.337463574061817","0.935759912426821","0.186865648747903","poor"
"228","0.975919335893017","0.331285534699901","0.636473594320884","0.822324941195709","0.634761217098504","0.819928684168042","0.834591035265026","0.524070277899124","0.919370461135993","0.566139420123384","poor"
"1108","0.48081804410876","1.17753186837536","0.657373292969798","0.930395081268685","1.06003265140966","0.964861135504729","0.789326231240771","0.769749876372033","0.920755754396283","0.776636004193998","poor"
"977","0.616957161125518","0.744278739661205","0.717840438581234","0.795817864051688","0.431541756215831","0.858234303292025","0.89275886334345","0.531347645081849","0.910345680444645","0.556423352255807","poor"
"355","0.592504202116135","0.91917452788864","0.767669571707461","0.980352431715765","0.396967365452291","0.966046427988075","1.11059060949291","0.597722317432704","0.995236959505575","0.512548822222727","poor"
"1467","0.671886801013022","0.627270052156827","0.253922822020863","0.967822532864279","0.675625077978104","0.956217119377381","0.893859892093809","0.355213579833604","0.987687066738434","0.0639353986685743","poor"
"318","0.64678297768982","0.627684462181732","0.24849483183645","0.94062741089244","0.672351302463583","0.978673418619687","0.864853105357455","0.347552109343069","0.943597854438394","0.107667601609253","poor"
"151","0.789818817435207","0.76905209631346","0.461355508755552","0.817248124234841","1.17222784208564","0.850319392003732","0.542398324443053","0.679031545022985","0.898650216638276","0.740855340844028","poor"
"2107","0.730280323224568","0.791117601445182","0.357772810176775","0.968214249014919","1.00645228414844","0.932035523159392","0.779582281316933","0.516804459427754","0.863838192168021","0.520947986146879","rich"
"2118","0.778020536166183","0.56279933327887","0.385355815261527","0.958420087147196","0.671198480697321","0.935668470237644","0.906593441465226","0.351153200833436","0.894808928638313","0.271510380984423","rich"
"2800","0.531745750898002","0.749595616082799","0.37391125981275","0.859818872258292","0.717089262367899","0.91617346578689","0.780167477434347","0.296617116033153","0.748103948504062","0.369972510539299","rich"
"536","0.647837852938357","0.669466890911093","0.475732034255085","0.935785774734347","0.51844700504834","0.955867753085711","0.950680060465253","0.391165987278191","0.942346868218088","0.254942428897071","poor"
"662","0.513134972123301","1.10064463937602","0.762209611875944","0.940253822447788","0.781337917568703","0.861552312590208","0.944616432066006","0.660296637153929","0.905624732911424","0.70909017009727","poor"
"1047","0.991777708868001","0.530989030463711","0.757482441087808","0.981738269403299","0.495896965906297","0.94012105778211","1.08308104834448","0.624983416791164","1.02878180387621","0.544413007418547","poor"
"3655","0.643189443981007","0.788527484199982","0.562166259523595","0.708823276321574","0.956296981794728","0.758344117468425","0.545168837774801","0.622530938992953","0.893818347215142","0.726795644699212","rich"
"1802","0.681584570038015","0.53608236497394","0.272162072093909","0.872232527801063","0.660398459343092","0.926023627539712","0.797617108854171","0.33931874985799","0.935269852484657","0.209903778898103","poor"
"3237","0.611995551558365","0.452596327129457","0.519349326542672","0.611434587534707","0.456232841848879","0.789192220784675","0.638211321162191","0.248031256848361","0.719319384442309","0.453300532446657","rich"
"2349","0.682473193965677","0.634895163260149","0.324428337542528","0.952478846815088","0.675799759891721","0.892572620143977","0.887680755789422","0.250688172139129","0.870918445072847","0.20948158187336","rich"
"1296","0.60494930973526","0.643696478161391","0.400477404787842","0.908562132570249","0.518458167336064","0.942036682425745","0.905638540406374","0.341291704381446","0.951309029009744","0.158267647135602","poor"
"457","0.598368864457332","0.689159767448322","0.270408882484142","0.928252691471096","0.703282704683465","0.928656771812475","0.843135521217468","0.344339704710362","0.939417786970003","0.209203242256217","poor"
"1984","1.14314686637724","0.613829339346334","0.989667860072283","0.957326122157144","0.607775375424266","0.729632461060734","1.09861632731897","0.751358139526594","1.02530962674573","0.819246680559239","rich"
"239","1.08036169464245","0.337460307797244","0.580855095151559","0.889416885038238","0.856467996206938","0.968078253258697","0.806773864812089","0.60446098541772","0.840679731193702","0.618494520700975","poor"
"3780","0.859873694633328","0.414694994080436","0.572767860825739","0.812348424248334","0.587634498894262","0.736849796260962","0.822110374420509","0.445345390586012","0.983200849215204","0.485470658681428","rich"
"880","0.894387397910379","0.483976799546995","0.566984239851077","0.963682411182992","0.545012567359994","0.935711553558685","0.994711021450043","0.479288602930836","0.986587951205296","0.373475510086869","poor"
"3170","0.775250776799064","0.508811579031028","0.233127234201877","0.888823420595269","0.807245771720079","0.944865873960191","0.75370799880192","0.394717880001131","0.892176684453301","0.329204217882092","rich"
"3434","0.762432049636306","0.475958517012139","0.747431180854057","0.304669703285674","0.759956087691023","0.701004689752051","0.242443650974683","0.603418036225951","0.624597621869951","0.865165864756982","rich"
"1192","0.687882746435559","0.640812946723863","0.284958188019543","0.988376488781227","0.67806588748204","0.988290051759023","0.919441657039585","0.372909732129478","0.969414097505694","0.101337725804371","poor"
"751","0.656605165159968","0.618951583545235","0.53148104261692","0.887717864339469","0.408204201779507","0.899507840585929","0.942390112322923","0.370783357326949","0.94567606903425","0.284772929981444","poor"
"2586","0.838872545482887","0.545987590173087","0.744213513342344","0.670426826202197","0.668388985241493","0.607724657238271","0.696300319720807","0.562680547156454","0.90030305219913","0.731227414179829","rich"
"2207","0.934219634150305","0.655984507556495","0.716575213256425","0.948805161473696","0.730801134390107","0.962783138174592","0.958536019704437","0.655967749053011","0.918772719882084","0.638908087249609","rich"
"362","0.931401106391186","0.681955400576186","0.431937046007983","0.975056680197467","1.11299124038406","0.933319130799148","0.757404142921055","0.669505161109532","0.989907314197278","0.63120833113335","poor"
"2403","0.581183621656129","0.685318884568327","0.335480966913374","0.853603176328086","0.718978184269852","0.854882949721312","0.765312562336884","0.312356667951619","0.859631469225422","0.343520062362322","rich"
"2231","0.762122910882566","0.80072978002083","0.691321497887138","0.829621375177278","0.861086205855164","0.861222250209626","0.771785347127696","0.659778615597915","0.862472183079106","0.732102641223542","rich"
"2152","0.611152414541483","0.605034175856719","0.343750790324403","0.85999897271791","0.598744801370853","0.860705427520386","0.817443297812202","0.294958383220822","0.935788779303608","0.22763996403922","rich"
"2622","0.528391754544778","0.967371949720788","0.501460881216302","0.906896429480949","0.947667129640915","1.06932701202421","0.767083148252155","0.567275343508318","0.67573637900716","0.605806151867418","rich"
"2514","0.908357432481849","0.549674008615121","0.687458800844773","0.946574676502825","0.516041818392777","0.886899891624616","1.01850612331953","0.546140182959756","0.995916386703828","0.497868182103387","rich"
"2627","0.713012419135714","0.655301875873175","0.34553783908433","0.937820400568787","0.775777146394683","0.813420669376948","0.838181316055635","0.382229720041885","0.984023077617631","0.348892042402192","rich"
"749","0.709970913026332","0.618982498458731","0.26536640727919","0.994407783378001","0.687714010680324","0.995143208500518","0.91975113173903","0.385770177514492","0.989474339161794","0.0661852775962723","poor"
"97","0.624362697593263","0.605620897813088","0.310868905817727","0.90290397999611","0.590655444212572","0.931640889349124","0.861011286004365","0.323382025499007","0.959965596849656","0.110055789269731","poor"
"1425","0.762209952247414","0.582342416724996","0.417800293150743","0.988619170254378","0.585947023172699","1.00878429251183","0.973918383507634","0.417810856746739","0.974275455534615","0.187337757661113","poor"
"698","0.677875141450934","0.640803449738787","0.382600306970419","0.966805714294939","0.594499626280065","0.969572633041554","0.940953526618763","0.385093891800229","0.97935111675326","0.163205238087905","poor"
"2518","0.822653196304616","0.453581561236273","0.498488347201104","0.839551205707238","0.629521923219123","0.829664218268107","0.817739838823362","0.451116888330673","0.98043817678765","0.428037501740064","rich"
"279","0.612761034472055","0.672362547512277","0.330536484017478","0.948308367262437","0.612180309392446","0.974298129503847","0.906051023216532","0.362264423984031","0.963068837792916","0.119017085733246","poor"
"693","0.681491996905684","0.54575232070461","0.287770546659209","0.894652654906358","0.629631161359593","0.936866331392807","0.835349844601234","0.288246549217407","0.894668853412215","0.157685858563309","poor"
"1686","0.793477725301552","0.709161957183213","0.764210156996671","0.962413384803978","0.367711409520353","0.960465102954594","1.09682970909278","0.563542022950512","0.944505747614884","0.505600719293265","poor"
"2227","0.76385126878985","0.529350007352761","0.39764374832364","0.898146373249381","0.660674033300275","0.872441021021128","0.847623232395483","0.367338084818969","0.936248061448236","0.319147750552966","rich"
"282","0.453978587091627","0.647886533278383","0.393065391617574","0.735250222964882","0.536249586152783","0.915704715511447","0.712493014779705","0.279587328515145","0.78612717260382","0.318187645237341","poor"
"1399","0.560468505023858","0.75477873161992","0.415572542359627","0.96533231899753","0.567240493355514","0.980986416728714","0.954500787804079","0.391570279669348","0.96536603320623","0.184794109997067","poor"
"2445","0.503316647113802","0.655646442798413","0.415277458302416","0.781810578291975","0.537620653826718","0.790481422656046","0.767112766756237","0.292547141696779","0.931340291072512","0.312030888893862","rich"
"1609","0.709494585328106","0.513178728544675","0.463607118017292","0.862411587203762","0.473335877346722","0.948479342948183","0.882781747101806","0.354578516032638","0.89680884168988","0.258761342135675","poor"
"727","0.561163437978952","0.724196814386665","0.402336322713198","0.935728828607012","0.564056182306174","0.933986111895544","0.92120488673521","0.375357968495954","0.985781038550925","0.191635546807661","poor"
"866","0.583500217791211","0.708207438555653","0.257558656190622","0.950118369014685","0.691708869484644","0.954662856111756","0.869410945583455","0.351066064119981","0.955565766470022","0.148971640509162","poor"
"954","1.31219246092697","0.427199344172499","0.945193578941218","0.930935137126487","0.781355122804356","0.999804801655741","0.993977600455128","0.841898298085885","0.875758138306415","0.869257880790128","poor"
"3777","0.902225842785295","0.529154582253324","0.573195599858603","0.874454542494721","0.76747719378921","0.712279239571479","0.823818113565989","0.358860823806978","0.757543737780868","0.565253651558988","rich"
"3776","0.740388676127912","0.727170300981838","0.584527823771097","0.744217061542555","0.942137641183816","0.567664160173753","0.603562759178388","0.565453322381344","0.952298483356012","0.723296020184428","rich"
"3513","0.457696568292948","1.23700420431468","0.805823742354765","0.865004316999986","1.00230413640395","0.985063885036877","0.788567663634775","0.808339319481932","0.774864427771186","0.885887852061953","rich"
"3451","0.703375703076208","0.593395896063967","0.408758547038748","0.947185128750081","0.553243046847248","1.02073274597572","0.93807667507861","0.369031168507559","0.899746033081683","0.174802868019528","rich"
"2364","0.899661272717915","0.438532100587898","0.563378471439091","0.798567186945009","0.746703074163238","0.805190962601955","0.746315515733411","0.5095579228818","0.891871748183245","0.576061057363741","rich"
"2854","0.644815640113298","1.03689207872108","0.686015442998348","0.973902837887222","0.936688780981391","1.06199289212629","0.896528986982543","0.740479320308497","0.867070915506797","0.716656619335383","rich"
"3475","0.612565012273032","0.707103162587731","0.651105308511876","0.745599090980306","0.554264403478714","0.795309996251532","0.785271923844804","0.479630494008435","0.860595160573566","0.568839592941759","rich"
"3185","0.420080773761224","0.756529893557483","0.659206644520859","0.689160732277787","0.352138843827786","0.763878637696287","0.78586649405101","0.364358416035292","0.800449237364063","0.511543302478941","rich"
"3101","0.638682003747119","0.661429008739552","0.243759202365329","0.96300514219524","0.691427039512229","0.986150904830463","0.881693862923326","0.332126383126306","0.917851946035276","0.104324102940398","rich"
"2874","0.390258851768456","0.89093830656724","0.48435580559937","0.763190307365361","0.81597395722011","0.78601200945689","0.655516635789394","0.491403609729498","0.887641022181765","0.570253139384185","rich"
"1761","0.67088048346827","0.608607625709206","0.293085421752873","0.946753124017938","0.638685678897529","0.985248743423383","0.889493519920768","0.363027918772547","0.959405613617986","0.100732897390801","poor"
"2054","0.833115548283724","0.582750268030739","0.744040396824034","0.785616616030728","0.554116787890506","0.814174979632932","0.855468917026369","0.59446093869571","0.940856632747113","0.63819889872259","rich"
"2801","0.873618443750609","0.575528681983936","0.959843352322079","0.598234359011842","0.470069861250195","0.726164048968091","0.769267443824283","0.671610985659612","0.779167438524466","0.855109889915083","rich"
"3534","0.846356939126496","0.532709811942294","0.546897231469523","0.927950515708598","0.607219896170319","0.862099255590074","0.931911771327166","0.4001123342833","0.888247730649016","0.413964163014729","rich"
"1750","0.617064485768022","0.6890450945566","0.4152313250603","0.947710718875695","0.560877772128268","0.946773673790756","0.937589898330923","0.353909257032752","0.942038849923951","0.195741000351633","poor"
"1654","0.985109945726391","0.395458368387527","0.503610017303406","0.826116838272976","0.909502301350543","0.730166061688272","0.691801662954284","0.576754910112476","1.02150342162612","0.616343004153762","poor"
"2554","0.554413356990266","0.956017226801346","0.584520436098647","0.975594987768899","0.763401278303901","0.870583915523022","0.937480731170212","0.522596269730418","0.924786851847989","0.528401021612937","rich"
"1101","0.724388007046519","0.518092974043042","0.370600744769288","0.867785720537431","0.632717787985744","0.865467865801974","0.819206470875389","0.371618870217663","0.978360070453011","0.287032857637092","poor"
"1096","0.749928175370964","0.550021342756233","0.516840494168785","0.917645461892618","0.464430417559573","0.919925349647142","0.956171650133992","0.365995422597976","0.920949195599839","0.282410325738136","poor"
"2336","0.67783735817974","0.72244807310023","0.430512697579771","0.905894337126501","0.794116044246418","0.743235155739278","0.812716007142765","0.42469886600519","0.99211773306938","0.450651055735178","rich"
"3114","0.581254725283039","0.75158176097212","0.2712110482507","0.962432316541008","0.746928314271396","0.980701104726868","0.864269318789501","0.346900908749381","0.872518252089751","0.234789354317241","rich"
"2222","0.6733902338797","0.804281608832036","0.818387119186805","0.782895911276806","0.530955780709373","0.961766534619062","0.883616205557862","0.627315003542973","0.754971308879894","0.696426251198277","rich"
"3643","0.825993712201737","0.641297630388271","0.990646339817111","0.532148314962691","0.515589422335298","0.655091354806104","0.706920088399219","0.68044579037591","0.740917435489793","0.914737667706454","rich"
"1220","0.566989471937668","0.664215586392084","0.240500021233446","0.873356708294851","0.70151168101934","0.883655672416468","0.779229966583552","0.332451601961388","0.954119898727603","0.231451785917985","poor"
"2572","0.882304552937901","0.722659788306029","0.70729303464583","0.881863612136222","0.854842165559529","0.707030950026452","0.836305847482671","0.450800928310126","0.610896714457633","0.723137754264274","rich"
"3867","0.726193388479745","0.663213248743783","0.259568257181149","0.97441076825807","0.832769071269758","0.987486256835952","0.842423078696713","0.411186168787996","0.888987588224733","0.313119061202929","rich"
"996","0.622269463921254","0.674299620811315","0.326210627305356","0.955468305433179","0.628016119971108","0.983846918499825","0.907733781965312","0.349913460970322","0.932584131885282","0.131261619622209","poor"
"1320","0.681683114946401","0.65405078931188","0.503406632251312","0.954384445965419","0.483353633577772","0.991779294307974","0.986845950397234","0.416340909008219","0.948154930618042","0.2482860932288","poor"
"3612","0.360855092750577","0.847331675062635","0.553133949123541","0.773711462644832","0.572583129303506","0.781372786363835","0.780756087458922","0.316154085762215","0.771912196000196","0.476135067966052","rich"
"1076","0.798951354418598","0.462121499981802","0.375250560711659","0.918612174901628","0.620402678343467","0.93935686966816","0.87930405106721","0.376192317437666","0.950913281126118","0.237891621361606","poor"
"533","0.46315709438589","0.61606461971365","0.348999210745434","0.716166336274017","0.565600724564025","0.795271129477412","0.672380703412193","0.233351513087045","0.868481131430488","0.311328341683048","poor"
"1869","0.591785022608329","0.703904132832672","0.332406786085459","0.946823149737868","0.638695321562159","0.993979995339941","0.895836811337234","0.362625722074638","0.919081504060985","0.173101249025747","poor"
"3665","0.429804561485357","0.727232248624575","0.531741427110122","0.735202017878279","0.474231660392479","0.818717737854258","0.765146628565506","0.326348524347112","0.826202790774998","0.418036283649552","rich"
"653","0.840522237993168","0.490521503419698","0.292131389143497","0.979657256184822","0.742144191194597","0.985326668100058","0.887816497523175","0.421826167861004","0.973820810900905","0.233471976887274","poor"
"2053","0.611748851903816","0.594843865925047","0.646646859477646","0.674140678740551","0.406707377462063","0.748874955440071","0.753910828597745","0.283216831645945","0.686919966216154","0.526321156707501","rich"
"3518","0.591871612822794","0.826150157961309","0.590479631090815","0.878319079690349","0.679428162496371","0.718729762096137","0.865592272123632","0.417250475387393","0.89849322752868","0.52587265630596","rich"
"2328","0.772172638876761","0.773400738384391","0.776867476786802","0.626712851443863","0.944250631431931","0.446995554909604","0.532853327604678","0.613151108233025","0.776282582719203","0.907092021658029","rich"
